SUMMARY OF RUN ./data/case1/case1.data -- 333 time step
Row 1
	        TIME	      NRiter	      LSiter	         FPR	      Volume	        FOPR	        FOPT	        FGPR	        FGPT	        FWPR
	     795.000	 1.29573e+01	 1.00000e+05	 7.95000e+07	 0.00000e+00	 0.00000e+00	 6.29817e+03	 1.00000e+03
	     805.000	 1.31490e+01	 1.00000e+05	 8.05000e+07	 0.00000e+00	 0.00000e+00	 6.28433e+03	 1.00000e+03
	     815.000	 1.33405e+01	 1.00000e+05	 8.15000e+07	 0.00000e+00	 0.00000e+00	 6.27050e+03	 1.00000e+03
	     825.000	 1.35318e+01	 1.00000e+05	 8.25000e+07	 0.00000e+00	 0.00000e+00	 6.25670e+03	 1.00000e+03
	     835.000	 1.37228e+01	 1.00000e+05	 8.35000e+07	 0.00000e+00	 0.00000e+00	 6.24293e+03	 1.00000e+03
	     845.000	 1.39136e+01	 1.00000e+05	 8.45000e+07	 0.00000e+00	 0.00000e+00	 6.22916e+03	 1.00000e+03
	     855.000	 1.41042e+01	 1.00000e+05	 8.55000e+07	 0.00000e+00	 0.00000e+00	 6.21542e+03	 1.00000e+03
	     865.000	 1.42946e+01	 1.00000e+05	 8.65000e+07	 0.00000e+00	 0.00000e+00	 6.20170e+03	 1.00000e+03
	     875.000	 1.44848e+01	 1.00000e+05	 8.75000e+07	 0.00000e+00	 0.00000e+00	 6.18801e+03	 1.00000e+03
	     885.000	 1.46747e+01	 1.00000e+05	 8.85000e+07	 0.00000e+00	 0.00000e+00	 6.17436e+03	 1.00000e+03
	     885.900	 1.46918e+01	 1.00000e+05	 8.85900e+07	 0.00000e+00	 0.00000e+00	 6.17334e+03	 1.00000e+03
	     887.700	 1.47260e+01	 1.00000e+05	 8.87700e+07	 0.00000e+00	 0.00000e+00	 6.17087e+03	 1.00000e+03
	     891.300	 1.47943e+01	 1.00000e+05	 8.91300e+07	 0.00000e+00	 0.00000e+00	 6.16593e+03	 1.00000e+03
	     898.500	 1.49309e+01	 1.00000e+05	 8.98500e+07	 0.00000e+00	 0.00000e+00	 6.15607e+03	 1.00000e+03
	     908.500	 1.51203e+01	 1.00000e+05	 9.08500e+07	 0.00000e+00	 0.00000e+00	 6.14247e+03	 1.00000e+03
	     918.500	 1.53096e+01	 1.00000e+05	 9.18500e+07	 0.00000e+00	 0.00000e+00	 6.12899e+03	 1.00000e+03
	     928.500	 1.54986e+01	 1.00000e+05	 9.28500e+07	 0.00000e+00	 0.00000e+00	 6.11555e+03	 1.00000e+03
	     938.500	 1.56874e+01	 1.00000e+05	 9.38500e+07	 0.00000e+00	 0.00000e+00	 6.10216e+03	 1.00000e+03
	     948.500	 1.58760e+01	 1.00000e+05	 9.48500e+07	 0.00000e+00	 0.00000e+00	 6.08883e+03	 1.00000e+03
	     958.500	 1.60644e+01	 1.00000e+05	 9.58500e+07	 0.00000e+00	 0.00000e+00	 6.07556e+03	 1.00000e+03
	     968.500	 1.62526e+01	 1.00000e+05	 9.68500e+07	 0.00000e+00	 0.00000e+00	 6.06234e+03	 1.00000e+03
	     978.500	 1.64405e+01	 1.00000e+05	 9.78500e+07	 0.00000e+00	 0.00000e+00	 6.04918e+03	 1.00000e+03
	     988.500	 1.66283e+01	 1.00000e+05	 9.88500e+07	 0.00000e+00	 0.00000e+00	 6.03606e+03	 1.00000e+03
	     998.500	 1.68159e+01	 1.00000e+05	 9.98500e+07	 0.00000e+00	 0.00000e+00	 6.02302e+03	 1.00000e+03
	    1008.500	 1.70033e+01	 1.00000e+05	 1.00850e+08	 0.00000e+00	 0.00000e+00	 6.01003e+03	 1.00000e+03
	    1018.500	 1.71904e+01	 1.00000e+05	 1.01850e+08	 0.00000e+00	 0.00000e+00	 5.99710e+03	 1.00000e+03
	    1028.500	 1.73774e+01	 1.00000e+05	 1.02850e+08	 0.00000e+00	 0.00000e+00	 5.98426e+03	 1.00000e+03
	    1038.500	 1.75642e+01	 1.00000e+05	 1.03850e+08	 0.00000e+00	 0.00000e+00	 5.97151e+03	 1.00000e+03
	    1048.500	 1.77508e+01	 1.00000e+05	 1.04850e+08	 0.00000e+00	 0.00000e+00	 5.95885e+03	 1.00000e+03
	    1058.500	 1.79371e+01	 1.00000e+05	 1.05850e+08	 0.00000e+00	 0.00000e+00	 5.94628e+03	 1.00000e+03
	    1068.500	 1.81233e+01	 1.00000e+05	 1.06850e+08	 0.00000e+00	 0.00000e+00	 5.93380e+03	 1.00000e+03
	    1078.500	 1.83093e+01	 1.00000e+05	 1.07850e+08	 0.00000e+00	 0.00000e+00	 5.92142e+03	 1.00000e+03
	    1080.000	 1.83372e+01	 1.00000e+05	 1.08000e+08	 0.00000e+00	 0.00000e+00	 5.91974e+03	 1.00000e+03
	    1083.000	 1.83929e+01	 1.00000e+05	 1.08300e+08	 0.00000e+00	 0.00000e+00	 5.91598e+03	 1.00000e+03
	    1089.000	 1.85044e+01	 1.00000e+05	 1.08900e+08	 0.00000e+00	 0.00000e+00	 5.90855e+03	 1.00000e+03
	    1101.000	 1.87270e+01	 1.00000e+05	 1.10100e+08	 0.00000e+00	 0.00000e+00	 5.89378e+03	 1.00000e+03
	    1125.000	 1.91712e+01	 1.00000e+05	 1.12500e+08	 0.00000e+00	 0.00000e+00	 5.86455e+03	 1.00000e+03
	    1165.000	 1.99082e+01	 1.00000e+05	 1.16500e+08	 0.00000e+00	 0.00000e+00	 5.81678e+03	 1.00000e+03
	    1205.000	 2.06421e+01	 1.00000e+05	 1.20500e+08	 0.00000e+00	 0.00000e+00	 5.77028e+03	 1.00000e+03
	    1245.000	 2.13728e+01	 1.00000e+05	 1.24500e+08	 0.00000e+00	 0.00000e+00	 5.72495e+03	 1.00000e+03
	    1285.000	 2.21003e+01	 1.00000e+05	 1.28500e+08	 0.00000e+00	 0.00000e+00	 5.68098e+03	 1.00000e+03
	    1325.000	 2.28247e+01	 1.00000e+05	 1.32500e+08	 0.00000e+00	 0.00000e+00	 5.63882e+03	 1.00000e+03
	    1337.000	 2.30417e+01	 1.00000e+05	 1.33700e+08	 0.00000e+00	 0.00000e+00	 5.62694e+03	 1.00000e+03
	    1361.000	 2.34746e+01	 1.00000e+05	 1.36100e+08	 0.00000e+00	 0.00000e+00	 5.60282e+03	 1.00000e+03
	    1401.000	 2.41930e+01	 1.00000e+05	 1.40100e+08	 0.00000e+00	 0.00000e+00	 5.56458e+03	 1.00000e+03
	    1421.000	 2.45514e+01	 1.00000e+05	 1.42100e+08	 0.00000e+00	 0.00000e+00	 5.54662e+03	 1.00000e+03
	    1440.000	 2.48911e+01	 1.00000e+05	 1.44000e+08	 0.00000e+00	 0.00000e+00	 5.52966e+03	 1.00000e+03
	    1478.000	 2.55678e+01	 1.00000e+05	 1.47800e+08	 0.00000e+00	 0.00000e+00	 5.49642e+03	 1.00000e+03
	    1518.000	 2.62770e+01	 1.00000e+05	 1.51800e+08	 0.00000e+00	 0.00000e+00	 5.46295e+03	 1.00000e+03
	    1558.000	 2.69831e+01	 1.00000e+05	 1.55800e+08	 0.00000e+00	 0.00000e+00	 5.43129e+03	 1.00000e+03
	    1598.000	 2.76862e+01	 1.00000e+05	 1.59800e+08	 0.00000e+00	 0.00000e+00	 5.40097e+03	 1.00000e+03
	    1638.000	 2.83863e+01	 1.00000e+05	 1.63800e+08	 0.00000e+00	 0.00000e+00	 5.37153e+03	 1.00000e+03
	    1658.000	 2.87356e+01	 1.00000e+05	 1.65800e+08	 0.00000e+00	 0.00000e+00	 5.35730e+03	 1.00000e+03
	    1698.000	 2.94312e+01	 1.00000e+05	 1.69800e+08	 0.00000e+00	 0.00000e+00	 5.32855e+03	 1.00000e+03
	    1738.000	 3.01239e+01	 1.00000e+05	 1.73800e+08	 0.00000e+00	 0.00000e+00	 5.30067e+03	 1.00000e+03
	    1778.000	 3.08137e+01	 1.00000e+05	 1.77800e+08	 0.00000e+00	 0.00000e+00	 5.27315e+03	 1.00000e+03
	    1800.000	 3.11922e+01	 1.00000e+05	 1.80000e+08	 0.00000e+00	 0.00000e+00	 5.25824e+03	 1.00000e+03
	    1840.000	 3.18776e+01	 1.00000e+05	 1.84000e+08	 0.00000e+00	 0.00000e+00	 5.23056e+03	 1.00000e+03
	    1880.000	 3.25601e+01	 1.00000e+05	 1.88000e+08	 0.00000e+00	 0.00000e+00	 5.20304e+03	 1.00000e+03
	    1920.000	 3.32397e+01	 1.00000e+05	 1.92000e+08	 0.00000e+00	 0.00000e+00	 5.17534e+03	 1.00000e+03
	    1960.000	 3.39166e+01	 1.00000e+05	 1.96000e+08	 0.00000e+00	 0.00000e+00	 5.14764e+03	 1.00000e+03
	    2000.000	 3.45906e+01	 1.00000e+05	 2.00000e+08	 0.00000e+00	 0.00000e+00	 5.12006e+03	 1.00000e+03
	    2040.000	 3.52619e+01	 1.00000e+05	 2.04000e+08	 0.00000e+00	 0.00000e+00	 5.09256e+03	 1.00000e+03
	    2080.000	 3.59305e+01	 1.00000e+05	 2.08000e+08	 0.00000e+00	 0.00000e+00	 5.06542e+03	 1.00000e+03
	    2120.000	 3.65963e+01	 1.00000e+05	 2.12000e+08	 0.00000e+00	 0.00000e+00	 5.03874e+03	 1.00000e+03
	    2160.000	 3.72595e+01	 1.00000e+05	 2.16000e+08	 0.00000e+00	 0.00000e+00	 5.01255e+03	 1.00000e+03
	    2200.000	 3.79200e+01	 1.00000e+05	 2.20000e+08	 0.00000e+00	 0.00000e+00	 4.98692e+03	 1.00000e+03
	    2240.000	 3.85778e+01	 1.00000e+05	 2.24000e+08	 0.00000e+00	 0.00000e+00	 4.96240e+03	 1.00000e+03
	    2280.000	 3.92330e+01	 1.00000e+05	 2.28000e+08	 0.00000e+00	 0.00000e+00	 4.93845e+03	 1.00000e+03
	    2320.000	 3.98857e+01	 1.00000e+05	 2.32000e+08	 0.00000e+00	 0.00000e+00	 4.91508e+03	 1.00000e+03
	    2360.000	 4.05357e+01	 9.99999e+04	 2.36000e+08	 0.00000e+00	 0.00000e+00	 4.89223e+03	 1.00000e+03
	    2400.000	 4.11832e+01	 1.00000e+05	 2.40000e+08	 0.00000e+00	 0.00000e+00	 4.86989e+03	 1.00000e+03
	    2440.000	 4.18282e+01	 1.00000e+05	 2.44000e+08	 0.00000e+00	 0.00000e+00	 4.84790e+03	 1.00000e+03
	    2480.000	 4.24707e+01	 1.00000e+05	 2.48000e+08	 0.00000e+00	 0.00000e+00	 4.82626e+03	 1.00000e+03
	    2520.000	 4.31106e+01	 1.00000e+05	 2.52000e+08	 0.00000e+00	 0.00000e+00	 4.80494e+03	 1.00000e+03
	    2560.000	 4.37479e+01	 1.00000e+05	 2.56000e+08	 0.00000e+00	 0.00000e+00	 4.78387e+03	 1.00000e+03
	    2600.000	 4.43828e+01	 1.00000e+05	 2.60000e+08	 0.00000e+00	 0.00000e+00	 4.76323e+03	 1.00000e+03
	    2640.000	 4.50152e+01	 1.00000e+05	 2.64000e+08	 0.00000e+00	 0.00000e+00	 4.74300e+03	 1.00000e+03
	    2680.000	 4.56452e+01	 1.00000e+05	 2.68000e+08	 0.00000e+00	 0.00000e+00	 4.72328e+03	 1.00000e+03
	    2720.000	 4.62728e+01	 1.00000e+05	 2.72000e+08	 0.00000e+00	 0.00000e+00	 4.70406e+03	 1.00000e+03
	    2760.000	 4.68981e+01	 1.00000e+05	 2.76000e+08	 0.00000e+00	 0.00000e+00	 4.68540e+03	 1.00000e+03
	    2800.000	 4.75211e+01	 1.00000e+05	 2.80000e+08	 0.00000e+00	 0.00000e+00	 4.66733e+03	 1.00000e+03
	    2840.000	 4.81419e+01	 1.00000e+05	 2.84000e+08	 0.00000e+00	 0.00000e+00	 4.64985e+03	 1.00000e+03
	    2880.000	 4.87604e+01	 1.00000e+05	 2.88000e+08	 0.00000e+00	 0.00000e+00	 4.63301e+03	 1.00000e+03
	    2920.000	 4.93769e+01	 1.00000e+05	 2.92000e+08	 0.00000e+00	 0.00000e+00	 4.61690e+03	 1.00000e+03
	    2960.000	 4.99913e+01	 1.00000e+05	 2.96000e+08	 0.00000e+00	 0.00000e+00	 4.60161e+03	 1.00000e+03
	    3000.000	 5.06036e+01	 1.00000e+05	 3.00000e+08	 0.00000e+00	 0.00000e+00	 4.58729e+03	 1.00000e+03
	    3040.000	 5.12139e+01	 1.00000e+05	 3.04000e+08	 0.00000e+00	 0.00000e+00	 4.57388e+03	 1.00000e+03
	    3080.000	 5.18222e+01	 1.00000e+05	 3.08000e+08	 0.00000e+00	 0.00000e+00	 4.56115e+03	 1.00000e+03
	    3120.000	 5.24286e+01	 1.00000e+05	 3.12000e+08	 0.00000e+00	 0.00000e+00	 4.54885e+03	 1.00000e+03
	    3160.000	 5.30330e+01	 1.00000e+05	 3.16000e+08	 0.00000e+00	 0.00000e+00	 4.53684e+03	 1.00000e+03
	    3200.000	 5.36353e+01	 1.00000e+05	 3.20000e+08	 0.00000e+00	 0.00000e+00	 4.52501e+03	 1.00000e+03
	    3240.000	 5.42358e+01	 1.00000e+05	 3.24000e+08	 0.00000e+00	 0.00000e+00	 4.51327e+03	 1.00000e+03
	    3280.000	 5.48342e+01	 1.00000e+05	 3.28000e+08	 0.00000e+00	 0.00000e+00	 4.50155e+03	 1.00000e+03
	    3320.000	 5.54308e+01	 1.00000e+05	 3.32000e+08	 0.00000e+00	 0.00000e+00	 4.48980e+03	 1.00000e+03
	    3360.000	 5.60255e+01	 1.00000e+05	 3.36000e+08	 0.00000e+00	 0.00000e+00	 4.47800e+03	 1.00000e+03
	    3400.000	 5.66182e+01	 1.00000e+05	 3.40000e+08	 0.00000e+00	 0.00000e+00	 4.46613e+03	 1.00000e+03
	    3440.000	 5.72090e+01	 1.00000e+05	 3.44000e+08	 0.00000e+00	 0.00000e+00	 4.45416e+03	 1.00000e+03
	    3480.000	 5.77977e+01	 1.00000e+05	 3.48000e+08	 0.00000e+00	 0.00000e+00	 4.44201e+03	 1.00000e+03
	    3520.000	 5.83845e+01	 1.00000e+05	 3.52000e+08	 0.00000e+00	 0.00000e+00	 4.42966e+03	 1.00000e+03
	    3560.000	 5.89691e+01	 1.00000e+05	 3.56000e+08	 0.00000e+00	 0.00000e+00	 4.41709e+03	 1.00000e+03
	    3600.000	 5.95517e+01	 1.00000e+05	 3.60000e+08	 0.00000e+00	 0.00000e+00	 4.40426e+03	 1.00000e+03

